"restaurant_name","place_id","username","user_review_id","review_date","rating","review_text"
"The Kingsley Hotel",249,"Sun Lee",2417,NULL,NULL,"Beautiful hotel on the river away from Downtown Cork; room furniture and interior need an update to receive a four star rating. The amenities available is why this has such a high rating.

This 4-star hotel does not come with a fridge in your room; nor a phone to call the receptionist

Our room was very large and spacious with plenty of room for luggage, toiletries and a table with chair to sit at. The room furniture felt a bit dated and showed some wear whereas the lobby and dining room felt nicely furnished and well maintained.

The staff was very friendly and hard working.

The hotel does offer bicycles to ride along the River Lee.

This hotel did not meet expectations, and we would not recommend The Kingsley even though it looked nice on the website, as it offers free parking"
"The Kingsley Hotel",249,"Natasha Albon",1854,NULL,NULL,"Absolutely fabulous hotel! The rooms are comfortable and well decorated. All areas of the hotel are decorated to a high standard, and the ambience is lovely. Food here is 10/10, and the breakfast is simply one of the best hotel breakfasts I’ve had (and I have tried a lot!). The gym facilities and pool are wonderful- the sauna is always a good temperature. It’s in a great location, right by the river. But easily the best thing about this hotel is the staff- nothing is too much trouble, they are always helpful, warm, friendly and welcoming."
"The Kingsley Hotel",249,"Karen O Mahony",1351,NULL,NULL,"The Kingsley Hotel in Cork is pure luxury. Beautifully situated by the River Lee, it offers stunning views and a peaceful atmosphere. The restaurant and bar are top-notch—great food, elegant setting, and excellent service. The gym is well-equipped with a fantastic range of classes, and the spa facilities are next level. The outdoor hot tub overlooking the river is an absolute highlight, and the sauna and steam room make it the perfect spot to relax and unwind. Whether you’re visiting for business or pleasure, The Kingsley never disappoints!"
"The Kingsley Hotel",249,"Heloisa Marmiroli",1044,NULL,NULL,"I have visited this hotel three times for the spa, always with friends. One visit was during my pregnancy, and the other two were after giving birth, and each time I was treated exceptionally well by the entire staff.

The massages and facial treatments exceeded my expectations. The facilities are spotless, and the environment is peaceful and incredibly relaxing.

On my next visit, I plan to come with my husband to enjoy and unwind after a busy week. I highly recommend this hotel for anyone seeking care, comfort, and wellness!"
"The Kingsley Hotel",249,"HolsR86",1055,NULL,NULL,"A fantastic 4 night stay for the two of us (mum and daughter) at The Kingsley on the banks of the River Lee. Cannot fault a thing. A very comfortable room with good amenities. All the staff were so kind and welcoming. Everywhere is …"
"The Kingsley Hotel",249,"D4594PIaudreyf",590,NULL,NULL,"Stayed at the Kingsley for 3 nights with my partner and cannot compliment this hotel enough. From start to finish the hospitality was second to none. The room was perfection the beautiful|River views complimented the huge comfy bed, air …"
"The Kingsley Hotel",249,"Rebecca egan",2095,NULL,NULL,"We just stayed in the Kingsley for three nights. It was so fabulous. The staff were so friendly and helpful. Every evening the room was cleaned and we were given chocolates and herbal teas, they were put on the bed for us. The breakfast was lovely with views of the river. The outdoor heated pool was such a treat  and everyone was chatting to each other."
"The Kingsley Hotel",249,"Roisin Cogan",2165,NULL,NULL,"I stayed one night in the Kingsley hotel. It was a last minute decision as my family and I decided to stay another night after a long week in cork organizing a family funeral.
I called last minute and the gentleman at reception, Brian, couldn’t do enough for us. They didn’t have a room available and we needed a dog friendly room in cork. He even offered to phone other hotels to check -  bear in mind that we weren’t staying at this stage. Super hospitality!
In the end we got a room as there was a last minute cancellation.
From the moment we entered we were treated in such a lovely manner from all the staff we encountered. I am a bit “dog mad” so I was really impressed by how they treat doggies here - the welcome pack (treats, toys and a bandana for the dog), the lovely dog beds and blankets in the room and the fact my beloved dogs could hang out in most areas was a welcome treat ! I have stayed in most dog friendly hotels and even the 5 stars aren’t as good to doggies as the Kingsley. Made it all the more special for us. At the same time, if you don’t like dogs, there is a strict policy so other dogs wouldn’t bother you in the common areas.
Breakfast was stunning - great selection in the buffet and breakfast made to order.
There is not one thing you could fault. I’m just so glad we ended up staying as I will most certainly be back regularly with my two doggos ! Thank you to all the lovely staff."
"The Kingsley Hotel",249,"S Murphy",2208,NULL,NULL,"We stayed for two nights in the Kingsley Hotel and everything from check in to check out was perfect! There is ample parking both  above and below ground, the lobby is beautiful and just outside the hotel is a fabulous fountain, We had food and drinks in Fishers bar and the service and food was excellent, the indoor swimming pool, Sauna, Steam room and outdoor pool were absolutely amazing we spent so much time relaxing in the outdoor pool looking across the River Lee, in the mornings breakfast was perfect and the coffee in the Kingsley hotel was beautiful! The room was spacious and very well laid out which made it feel all the more luxurious. We would happily come back again if I was staying in Cork."
"The Kingsley Hotel",249,"Lynne",1584,NULL,NULL,"Loved this hotel.   Centrally located to walk into town to all the fun pubs.  Service was very good.   Food was not fantastic but filled the void.  Would highly recommend."
"Starbucks Princes Street",13,"Gábor Majer",915,"a year ago",4,"Kind service🙌🏼Very small Starbucks but now crowded. The tables are small not the best for digital nomad work…"
"The MET Bar & Restaurant",250,"Kwang Sujinno",1460,"9 months ago",5,"This was the first restaurant I tried in Cork and it was amazing! I ordered the pork tomahawk and it was so good. The pork was perfectly cooked, tender, and full of flavor. The staff were very nice and made me feel welcome."
"The MET Bar & Restaurant",250,"clara chan",528,"a year ago",5,"We had dinners on two consecutives nights because the food are fabulous. We tried the soup, supreme chicken, grilled hake and chicken wings. Yummy! Their service is attentive and friendly. The entire experience is satisfying."
"The MET Bar & Restaurant",250,"Christopher Owens",492,"11 months ago",3,"Our view on The Met Bar and Restaurant is a bit mixed! We started off with a not so great start or service experience, however that was completely turned around when Kevin, the bar manager came and spoke with us! He completely changed our experience, and not just with the Met Bar, or the Metropole hotel, but cork over all! He was absolutely amazing and kind, and gave my Mom and I some amazing suggestions of things to do and places to see around Cork!because of him we came back into The Met Bar and gave it another chance, and had a much better experience the second time around!

We ended up having afternoon tea there, as well as a mismashed dinner of skinny fries and desserts!

We’d definitely come back again, and hope to see Kevin, in the future!"
"The MET Bar & Restaurant",250,"Анастасия Матвеева",2664,"6 months ago",2,"Nice atmosphere and nice stuff .
I ordered steak, vegetables and potatoes. Everything was extremely over salted. Honestly I should have given this dish back because even I like salty things but it was simply impossible to eat I only ate it because I was hungry.

The chicken wings weren't fresh, they were just reheated.

Be sure to check the bill at the end. Instead of charging us for two glasses of wine, they charged us for two bottles.

It may have been a mistake, but we realized it after we paid ."
"The MET Bar & Restaurant",250,"Lena Blaq",1491,"a year ago",3,"The atmosphere is great and the service is lovely. A real lovely ambience. Great value for your money.
The experience I had was somewhat good but I was pleased with how well the staff responded to the situation.
I would recommend this place."
"The MET Bar & Restaurant",250,"claire ahern",520,"a year ago",5,"Had a wonderful afternoon tea there recently. I couldn't recommend it enough. The food was amazing, the setting was lovely and the staff were just fantastic, A+"
"The MET Bar & Restaurant",250,"ornithorynque mystérieux",1957,"5 months ago",5,"Beautiful dinner experience, just a burger and a cheese plater but gosh it was good!
Such a bliss to be waited by Ana.
Very professional team.
Good food.
Highly recommend it!"
"The MET Bar & Restaurant",250,"Giovanna Camacho",969,"a year ago",5,"What an amazing lunch experience!!! The waiters can get a bit busy, but still did such a great job taking care of me as a solo eater. Just totally made my day!!!"
"The MET Bar & Restaurant",250,"Patrick O Leary",1998,"6 months ago",5,"Nice place to start a night out of your getting of the train. Service is very good just hand one or two pints and cocktails for her self. Service is very good."
"Meades Bar 126",255,"Alondra Thursland",156,"2 months ago",1,"I had an unwelcoming time there but what really upsets me is how the manager responded to my friend’s review for when we were there. If you take the time to just look at this establishments sassy responses to people giving real and true critics that should tell you enough not to come to this place."
"The Mardyke Entertainment Complex",251,"Madison Day",1595,"3 months ago",5,"The Mardyke is a great place to have a fun night out in Cork. It has pool, bowling, an arcade, and so much more to offer. I come here the most often for pool, but I've also participated in karaoke pub quiz nights which are so fun. It's always a great time, the facilities are all clean and up-to-date, and it has a great atmosphere. The staff is great as well; Hayley is the best and always makes sure you're well taken care of!"
"The Mardyke Entertainment Complex",251,"Michael Grabovskyi",1752,"2 months ago",5,"Lovely place for some fun: plenty of games and delicious cocktails."
"The Mardyke Entertainment Complex",251,"Kevin McCabe",1426,"2 years ago",5,"This spot really impressed me as an entertainment and Game Center. There were about 6 lanes of bowling, something like 40 pool tables or more, darts, and karaoke too. Plus downstairs there were huge TVs for sport viewing and Barcadia which was an awesome restaurant with arcade games. This is a great spot for kids and adults alike. Good bar with pleasant people. Plenty of space. Fairly large food menu. I’m guessing on weekends and evenings it can get extremely crowded. If you want to bowl in particular, make sure to make a booking. Fun spot."
"The Mardyke Entertainment Complex",251,"Albert Sanders",113,"4 months ago",5,"Visited the Mardyke Entertainment Complex as part of a stag weekend, and we all had a great time! The variety of activities kept everyone entertained. The food was good, with options that catered to everyone's tastes. The staff were friendly and accommodating, ensuring our group had everything we needed. Overall, it was a fantastic experience that added a memorable highlight to our weekend. Highly recommend for group outings or anyone looking for a fun-filled evening in Cork!"
"The Mardyke Entertainment Complex",251,"Harkonnen “666”",1020,"Edited 2 years ago",3,"Good place to play some pool, some tables are not very well positioned but if it's quiet they let you pick one. Tables themselves could do with some cleaning. They gladly accept BOGOF vouchers so if you have some, go ahead and use them. Burgers are nice but tiny bit overpriced for what you get. Other than that it's alright, 7/10."
"The Mardyke Entertainment Complex",251,"darragh reidy",641,"7 months ago",5,"Definitely worth going there,would 100% recommend to anyone who wants to have a bit of craic and enjoy the your night. Now at the start there was a minor hiccup with the details of our reservation but I would let that take anything away from the amount of stars in my review. The Duty manger that was on was an absolute 💯 credit to the the place. If I had a business of my own I would definitely try to poach her as she was an absolute trojan. She restructured our booking and literally asked us were we okay for everything on a frequent basis through out the night. As it was the stag of my brother in law and we planned on going bowling but unfortunately that didn't go to plan. The Duty manger I think if memory serves me right her name was Marion brought us out our food which to be honest was off the chain unbelievable. Top notch food and to finalise what I'm saying, They were very accommodating and made us feeling even though they're was a minor issue made us feel as if we were VIPs and to be honest they're was no need. Thanks again I will definitely be coming back soon."
"The Roundy",14,"Teresa",2458,"2 months ago",5,"We had a lovely time here at The Roundy over the bank holiday weekend. Great drinks, relaxing atmosphere, and the staff were nice and welcoming.

We will certainly make a habit of returning here when in Cork city."
"Cú Coffee",262,"Izabella",1104,"a year ago",5,"Absolutely great coffee with beautiful views ☕❤️"
"The Mardyke Entertainment Complex",251,"JOHNY RHUAZZ",1280,"Edited 5 months ago",4,"It’s a nice place to watch sports football is the main sport pass on TVs but a lot of people have Mardyke to watch rugby too.
This place is point to meet friends or future girlfriend or boyfriend is a huge place a lot of tables sport table for snooker too is a lovely bar to spend a night drinking, talking with friends meet people from other countries and other parts of Ireland it’s a enormous place and this is an advantage over some pubs, if someone wants food they have to order from outside, Pizza from Four Star Mardyke is a customer of four star the best pizza for parties and places like this one, plenty food."
"The Mardyke Entertainment Complex",251,"kevin fitzgerald",1418,"2 years ago",5,"Great sports bar. Food was very nice, staff were very helpful and efficient.
Great spot to pass a few hours, pool tables, snooker,  table tennis, bowling and darts.."
"The Mardyke Entertainment Complex",251,"Pamela M",1977,"5 days ago",5,"Fantastic venue always enjoy our visits ."
"The Mardyke Entertainment Complex",251,"Stephen Scannell",2400,"7 months ago",5,"The pints and atmosphere was exceptional. The security are very friendly and Joseph served us when organising darts and pool and couldn't have been nicer, even though we had to wait for a pool table he explained the reason was that they were exceptionally busy and explained how we can book in future. It was my first time out in the city in a while and I am glad we chose to go to the mardyke."
"Crawford & Co",252,"Paul Costello",2005,"2 months ago",5,"Best bar outside the city center, amazing little nooks to be left alone as well as large open areas for large party's or functions. Amazing bar food.
Id like to see some unusual Irish whiskey on the shelf to complement the already unusual mezcals and other cool bottles. Top marks."
"Crawford & Co",252,"Hetty IRL",1050,"3 years ago",5,"The best pub in Cork city . I was so lucky the manager Pat let me in when there was no one around to take the photos

If your visiting Cork this place is a must . It’s screaming of character everywhere. It’s got a wonderful feel to it if you want a bus then go to the pub if you want the garden outside of the lovely Zen feel you’ve got that too.

They cater for hen and stag parties where you can have your own private area all to yourself .

It’s one of the nicest pubs I’ve been in in a long time the food is fantastic the atmosphere is great super location right in the centre of Cork city .

All the staff got together in Covid and did the pub  up  and put their own personal touch and colour and positive happy joyful cheerful feel to the place .

I can’t wait to come back with some friends and show off this wonderful pub the best that Cork has to offer.

It doesn’t matter if you’re eating inside or outside a lot of care and attention was put into  making you the customer feel special ."
"Crawford & Co",252,"Nate ON8 Productions",1858,"Edited 6 years ago",5,"Are you looking for an authentic Irish experience? Stop in here and feel the sense of community and connection.
The food is amazing. They serve wonderful coffee. And on different days they have different events.
There is also a cozy smoking area."
"Crawford & Co",252,"Dave Cullen",650,"3 years ago",4,"Lovely Brunch stop in Cork City centre, we went for the bottomless option which is very reasonable. They give you full glasses of prosecco and juice separately if you want to mix yourself, that's a good idea. The food was great and the staff are nice, they are very busy so as bottomless went my glass was empty a few times but that's probably on me and not them. They gave me an extra glass after the two hours to make up for it. I'd like to call again and try something else on the menu it was all very tasty."
"Crawford & Co",252,"B",296,"2 months ago",1,"At brunch and the music is currently at a level where staff should be legally required to have ear protection, menu is limited and service is understaffed"
"Meades Bar 126",255,"Anzhelika",253,"a year ago",5,"I fell in love with this bar as soon as I walked in. It's so vintage and cozy, with an incredibly friendly staff!
Thank you, I enjoyed it."
"Crawford & Co",252,"Seamus Kearney",2278,"a year ago",2,"My group did brunch on a Sunday. Would not recommend it for a multitude of reasons.
Service was slow, most of our group did the bottomless. We had to ask to be topped up. Only after 45 minutes did we get an unprompted top-up. This pattern continued throughout, staff just disappeared for long periods.
Staff were nice and friendly though, it seemed more of a management issue.
The food was limited. Just chicken dishes, or a waffle dish. No eggs on a brunch menu?? Come on.
We had to repeatedly ask for basic things like ketchup, salt, water, etc.
The bar was a little run down, the table was dirty and the mens toilets stank badly.
At the end of the meal we were also overcharged, which they did refund when we poinged it out.
You'll get a better experience and more value elsewhere."
"Crawford & Co",252,"M.",1589,"2 years ago",3,"The food is good, location and vibe is nice. The only issue I have with the place is that it is clearly understaffed, which means it takes forever for you to even order, and then the order arrives late. They almost always forget to get napkins and condiments."
"Crawford & Co",252,"Sam Fitzgibbon",2224,"3 years ago",5,"Been here a few times at this stage. Whether visiting for chips, dinner, pints, cocktails, spirits, the spirit of the venue itself, a match, some light music and a chat with friend(s) this place tends to deliver… very rarely have I come away thinking I should have gone somewhere else. The staff are fierce professional and even allow some of their personality to shine through at times when serving tables. Yet to get to know anyone by name really but have ended up somewhat a regular overtime over the whole package on offer at this place.
With two separate menus for food entirely, depending on which entrance you enter into (but the same group of staff managing both), you’re sure to find something you like whether you’re in for quick bite, a drink and a small bite, a full dinner or a coffee/tea and a bit of sport in a television / to listen to some light music.
Atmosphere is obvious upon entering this place too and the staff do their best! From my experience they are very sweet, humble and attentive where possible too while doing what they can to treat every table equally … can’t expect more than this at all, any more is completely brownie points 😎"
"The Roundy",14,"Aimee J M",80,"a month ago",5,"What a lovely spot to stop in at on a day floating around cork city. Stopped in for few pints, great spot outside to watch the world go by, relaxed atmosphere. Inside was beautiful. Pints so fresh and ladies serving drinks were friendly."
"Crawford & Co",252,"Leonidas Savva",1496,"8 months ago",2,"Went for bottomless brunch. I will give credit that the drinks actually felt bottomless even with it being quite busy however, the chicken and waffles I got was a pretty small portion and the chicken was dry and just felt like it was in the freezer for a long time and the waffle was so dry it would get caught in my throat. In the past the food here used to be exceptional. Really disappointed that the quality has really gone downhill"
"Crawford & Co",252,"Kevin Byrne",1413,"6 years ago",4,"This bar has been transformed in the last few months.  It was originally The Market Tavern. Bar makeovers are difficult; this one, however,  has been completely successful.  It has been so successful that this bar is as good as anything you'll find city centre without the hassle of going city centre queuing and the like.  It incorporates a central entrance that also functions as a cafe. The coffee is excellent and this is matched by high quality pub food. The lighting and layout are well thought out and late night entertainment is also on a par with anything you'll get city centre. Hardly surprising that the Beamish on tap was spectacularly good and I'd highly recommend it."
"Nosta Restaurant",253,"Darlene Newell",635,"3 months ago",5,"Greek feta salad with chicken was amazing! Chicken was well seasoned and plenty of feta.  Thoroughly enjoyed.  My daughter had the pasta Nosta which she said was also excellent.  The service was great!"
"Nosta Restaurant",253,"Malcolm Gurley",1604,"2 weeks ago",5,"The seafood salad with prawns was excellent! My wife enjoyed the chicken salad very much.
There were many intriguing options in the menu.
The espresso and cappuccino we had were too notch."
"Nosta Restaurant",253,"Marta",1667,"6 months ago",5,"i had an absolutely wonderful experience at this restaurant! from the moment we walked in, we were welcomed with a warm and friendly atmosphere. the food was simply outstanding — the salmon was perfectly cooked, tender, and flavorful, and the fresh salad was a perfect complement. the seafood salad my friend ordered was also incredible, packed with fresh ingredients and rich flavors.

a special shoutout to our waitress, who was an absolute gem! she was incredibly attentive, kind, and made sure we had everything we needed. her recommendations were spot on, and her positive energy made our dining experience even more enjoyable.

the service was fast, the portions were generous, and the fresh orange juice was a delightful touch. i will definitely be coming back and recommending this place to everyone I know. a hidden gem that deserves all the praise!

thank you for an amazing meal and exceptional service!"
"Nosta Restaurant",253,"Mahi",1598,"2 months ago",5,"We went there for my husband’s birthday and we really enjoyed. The taste was good, service, atmosphere everything perfect."
"Nosta Restaurant",253,"rachel holden",2084,"3 months ago",1,"We had high hopes coming in, and while the food was actually quite nice, the experience was let down by poor service and a terrible cocktail. The drink we ordered arrived without a head, full of small bits of ice, and completely the wrong colour—it looked and tasted nothing like what it should have. It honestly seemed like a pre-made mix that was just shaken and poured into a glass. We ended up sending it back, but were still charged for it, which felt unfair given the quality. To top it off, no one checked on us during our entire visit. Disappointing overall, especially considering the potential."
"Nosta Restaurant",253,"Pilar Espinosa",2060,"6 months ago",5,"The experience was truly enjoyable. Pepe, our waiter, was very friendly and recommended the perfect combination of dishes based on our tastes. The food was delicious and the coffee was excellent. 100% recommended!"
"Nosta Restaurant",253,"Shahd Moustafa",2311,"4 months ago",5,"Staff are very helpful, welcoming and friendly.
Food was very good and tasty.
All over it was a great experience and will definitely visit the restaurant again."
"Nosta Restaurant",253,"Anna-Maria Forde",221,"4 months ago",5,"We absolutely loved our lunch here. We both got the mixed doner , which was really delicious and the waiter, Pepe was the friendliest guy and made us feel so welcome !  coming back (again and again)"
"Nosta Restaurant",253,"Valentyn Myronets",2561,"4 days ago",5,"If you need a tasty and comfortable meal, then this is the only place to go. I recommend it to everyone, everyone, everyone."
"Nosta Restaurant",253,"Ali Arda Gençali",138,"3 months ago",5,"If you’re looking for real Turkish food in Ireland, this is the place to go! Huge thanks to Niko for preparing such delicious dishes – everything we tried was full of flavor and truly authentic. Don’t forget to book a table on busy days!"
"Milano",254,"Abbi Keane",26,"5 months ago",4,"Food was amazing, really quick service and great atmosphere. Lovely server but when taking our starters away he put back our used cutlery onto the table which I thought was strange not a dealbreaker though. The tipping process was uncomfortable as the server just turned around and stood standing beside us as we entered the amount. Great experience otherwise and would go back regardless :)"
"Milano",254,"Solano Gadanha",2358,"3 weeks ago",3,"Service was great, nice atmosphere, but I was a bit disappointed with the food, usually we have pasta and pizza, no problem, but this time I have tried their sea food and polenta chips. The battered calamari wasn't crispy and it had that thin skin that can be annoying, the polenta chips were mushy, not well fried and the prawns overall was okay, but they were so tiny that I couldn't barely taste it,that is definetely not the standard I would expect for Milano."
"Milano",254,"Jan Forgreenever",1160,"3 months ago",5,"Great stuff. Great food and atmosphere. But service takes too long sometimes. But there is always seems to be really busy so it's understandable 😃 Recommended"
"Milano",254,"Mr. Shah",1830,"2 years ago",4,"Good ambience and wide menu. They also have a vegetarian menu and have amazing sides and pizza 🍕. Will suggest to upgrade your pizza to roman base pizza for 2.5 euro it will be more delicious and crunchy 😋 …"
"The Pantry",343,"laura Healy",1468,"a week ago",1,"To put it simple, horrible! Couldn't enjoy my food as there was a hair in my wrap, flys near my seat and the first place I sat smelled like urine. I ended up moving seats but it really put me off the food when I got it. Prices are extortionate for what you get which is a shame because it looked like a decent place for a quick bite to eat. Would not be recommending to others."
"Milano",254,"Andreia Santos Garcia (Andréia Garcia)",197,"2 years ago",1,"I can consider it to be the worst gastronomic experience I have had here in Cork so far. I ordered a chicken fillet that was the size of my little finger, and a portion of salad equally shameful in presentation and quantity. It looked like I had left the rest of another customer's dish, it was so ugly and disorganized, it wouldn't even be worth 5 euros, let alone 19.88 euros, which was the amount I paid. I do not recommend. It's throwing money away. If delivery is like this, I won't go anywhere near the restaurant's door. Unfortunate. I send photos, the lemon looked like it had been sucked, how disgusting. I didn't eat anything, I wasted my money."
"Milano",254,"lisa babit",1525,"2 months ago",1,"Very poor and low quality service. The place has a credit as is on a busy street only. The girl who served us was very rude. The beer was hot as a tea. The food was for very low quality, calamari burned, I never seen calamari rings burned on one side before in my life.... The bathroom stinks, even can not be locked for privacy. Never would go back!!"
"Milano",254,"Patrick Farmer",1994,"2 months ago",1,"Never got our food, order cancelled. No compensation provided.

Would give the food 0 if I could because I never got it.
Would give the service 0 if I could because we didn't receive any.
Would give the atmosphere 0 if I could because we didn't get the chance to experience it."
"Milano",254,"lidiane alves cardoso",1512,"a month ago",1,"I visited Milano on Oliver Plunkett and had an extremely poor experience. I understand that guests should wait to be shown to a table, which I did without any problem. The restaurant was not busy at all — in fact, it was quite the opposite.

After being seated and given the menu, I timed exactly 15 minutes waiting for a server to take my order. I even called out to them. The staff were not busy attending to other customers; they were standing a bit further ahead, talking in the back section of the restaurant. I was seated near the entrance.

I raised my hand to call a waiter, and one person said they would come back — but never did. In the end, I simply stood up and left. While I have eaten there before and the food was fine, on this occasion I left without ordering.

When I’m paying for a meal, the minimum I expect is polite and attentive service. I understand if a place is packed and the staff are overwhelmed — that’s perfectly fine. But this was mid-afternoon, around 2 p.m., and the restaurant was empty. To me, the lack of service was unacceptable, and I would not return."
"Milano",254,"Juan Rocha",1310,"a year ago",3,"The place was clean and had a nice family ambiance. Great for taking the kids out, having a date or just having a quick bite by yourself. Unfortunately I may had a bad day because the food was not as good as I expected. The risotto balls were excellent but the pasta needed more sauce and the edges were very crisp. The service was great. Maybe I'll try it again next time I visit the city."
"Milano",254,"Oliver",1938,"Edited 7 years ago",4,"The pizza here does not seem very traditional but that won't stop you from enjoying it.
They had a special offer where you could get a starter with a main for only (if I remember correctly) ~15€ which is great value!
This place seems to serve food all day so if you're hungry at an awkward hour and like Italian give this place a try."
"Meades Bar 126",255,"Nicola Lee",1896,"2 months ago",5,"This is one of my favourite places in Cork. We’ve been frequenting it for years. The service is always amazing, especially when the proprietor is there. A nicer man you couldn’t hope to meet. He’s full of knowledge about wine and food and loves the chat about Cork and what’s going on. The only problem is we never know when to leave and usually end up a tipple over the limit. Love this place. Can’t recommend it highly enough. Keep up the good work!! ❤️"
"Meades Bar 126",255,"John Duffy",1254,"2 months ago",5,"Great spot, very reasonable, good service and Friendly staff. We had the cava which was lovely and the small platter, which was also lovely."
"Meades Bar 126",255,"Elaine Eager",777,"2 months ago",5,"Wonderful wine bar, been a favourite place of mine for years. Fantastic wine list, lovely atmosphere and the hosts are always so welcoming."
"Meades Bar 126",255,"RFDug",2113,"3 months ago",5,"Really enjoyed this wine bar, a great addition to the Cork nightlife scene. Funky location with lovely wines, a proper wine bar. I believe you can get nibbles too but we didn't try these"
"Meades Bar 126",255,"Hayden Brunson",1025,"Edited 2 months ago",1,"UPDATE *the owner is a complete tool. Instead of handling this like an adult, he made up a lie that we were asked to move (which we weren’t because I went up to the bar and asked if they had a bigger table or if we could move a chair over and both the women staff told me a chair would be fine) and we were playing cards AND ordering multiple rounds of drinks. Between all of us, we purchased over 8 glasses of wine and never stayed without a drink.* had to lower my stars because of his response and his inability to handle anything with an ounce of respect, kindness, or understanding.

The wine and place is great, but there is a male on the staff who almost ruined our experience. We had two people coming to the bar so we needed a bigger table, and I asked the staff if it was okay if we moved to another table or just brought up another chair to where we were already sitting. He offered a place in the back but it was smaller, so I said we could squeeze in another chair and fit one of them in the bench, and everything seemed fine. Then my friends came and tried to bring a chair and he was beyond rude and said we could only sit in the back. That would have been fine, and maybe it was a miscommunication from the first place, but instead of being kind and explaining what he meant, he handled the situation in the most un-friendly way he could.

The women on the staff were kind and helped a lot, and the wine was amazing. I just wish he would choose kindness instead of aggressively talking to us the way he did."
"Meades Bar 126",255,"Thais Correia Guerrieri",2465,"3 years ago",5,"The best Cork Wine Bar. It is always playing Jazz in the radio, and the Staff are always kind. They have fairly priced wines in a vintage atmosphere. They just open on Thursdays, Fridays and Saturdays at 6pm to 11h30pm"
"Meades Bar 126",255,"Laura O'Reilly",1472,"3 weeks ago",5,"Such a lovely atmosphere. Wine was fantastic. Lovely vibe with the candles and music. Absolutely no complaints."
"Meades Bar 126",255,"Alan O'Brien",105,"7 months ago",5,"Marked low for food since it isn't a focus of the place and is a simple offering.

This is the wine bar of Cork! Others exist but lack all the charm and character of here!!  The staff are super helpful for those who only know wine as red or white, and the selection is big and evercharging.

A great and comfortable spot and I recommend it as a place worth being in!"
"Sicilian Delights",346,"AJ Nagle",90,"3 months ago",5,"A nice few vegetarian options - would love to see something like chickpeas of meat replacements in some of the veggie dishes
But the tomato pomodoro dish is fantastic, super tasty
It gets incredibly busy around lunch time - lines out the door, that will show you how good the food is"
"Café Velo",5,"Liamy Mackey",1511,"8 months ago",2,"Food way overpriced and eggs almost a little undercooked. For the price of a veg breakfast you'd expect to be full to the gills leaving the place. Instead was served tiny jars of Beans and avocado to fill up the plate. It should be way cheaper if there is no actual fake meat on the plate. In comparison to the reg (fry) there's a world of difference."
"Kelly's Restaurant",256,"Mark Auchincloss",1647,"2 months ago",5,"Excellent value for money set price 4-course lunch for €24 per person.  You can just order a main course for €16.

The starter was a tasty, home-made vegetable soup. I choose the roast turkey & ham with mashed potatoes & boiled vegetables for the main course in a nice gravy & I really enjoyed it. The desert was a hot, rice pudding served with raspberry sauce & cream. That was delicious too. The final course was between a coffee or tea. We ordered a pot of hot water & milk as we brought our own decaffeinated tea. They do not serve alcohol but instead you get a jug of free tap water.

The service was excellent & the waitresses are very patient & helpful in explaining what is available, The blackboards with all lunch courses are prominently displayed at both the grould floor & first floor entrances.

The restaurant is easy to find on the main shopping street just around the corner from the English Market in the centre of Cork."
"Kelly's Restaurant",256,"C C",401,"a month ago",5,"It is a small place but food is so delicious. Not expensive at all. Make sure you taste their beef."
"Kelly's Restaurant",256,"Aneesha Aggarwal",210,"a month ago",5,"This was my favorite meal in all my travels in Ireland. Here you get a real home cooked meal. The ham was unbelievable and the mushroom soup can not be missed. Absolutely lovely people, service, atmosphere, and food. Can’t praise this place enough. A must try if you are in Cork!"
"Kelly's Restaurant",256,"WhosWatching Will",2603,"4 months ago",5,"Good hearty Irish food. Excellent after the night before or when you just want a home cooked irish meal! Highly reccomend!"
"Kelly's Restaurant",256,"Leah M",1485,"2 years ago",2,"Their full menu is what is on the chalkboard. We got there right after they opened. I was excited to try the corned beef and cabbage but unfortunately they were out which was a disappointment. The food was plentiful but not much flavor for us. Good price for the 4 course meal. For dessert we had the rice pudding and apple crumble. Servers were very kind to us."
"Kelly's Restaurant",256,"Mental Heath Warriors",1741,"2 years ago",4,"Well you would think you were in your grannies.the last time I was here was last year and  no change ,great menu cater for all tastes do a great roast beef,or corned beef and cabbage, chicken ,T-bone steak.€15 for dinner.€20 for 4course, mine consisted of soup (carrot&onion) roast beef with proper mash,carrots, turnip,  cabbage, and a jug of gravy.follow by ice cream & jelly, I love this dessert ,they have apple crumble, chocolate brownie and others ,I took photo of menu so you can zoom in.the service was prompt ,staff very kind ,chatty ,and friendly make you feel so welcome. Unfortunately it's not a place for disabled people as stairs as you see in photos. It's opposite euroworld ,or from main street turn left at GameStop then next right and on left first floor.keep an open mind and enjoy"
"Kelly's Restaurant",256,"Haley Welch",1008,"a year ago",5,"Kelly's food was delicious and comforting! Neil, the chef and owner, cooked the food to perfection, giving us a sense of home. We had the Spaghetti Bolognese and Roasted Chicken! The staff was friendly, inviting, and on top of everything. We would love to come here again the next time we visit Cork City!"
"Kelly's Restaurant",256,"Mónica Afonso",1818,"a year ago",5,"The best meal I've ever had in Ireland.
The food is sublime, typical irish home made - the bread was heaven. The ladies are really friendly and the service is fast. You won't regret it.
I will come back next time in Cork."
